Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,
